filename,region_count,region_id,x,y
4_12-12-01.374,6,2,26,152
4_12-12-01.374,6,3,85,156
4_12-12-01.374,6,4,132,169
4_12-12-01.374,6,5,174,184
4_12-12-02.162,6,0,3,187
4_12-12-02.162,6,1,21,188
4_12-12-02.162,6,2,25,152
4_12-12-02.162,6,3,87,162
4_12-12-02.162,6,4,131,170
4_12-12-02.162,6,5,176,184
4_12-12-02.396,6,0,2,187
4_12-12-02.396,6,1,21,187
4_12-12-02.396,6,2,26,154
4_12-12-02.396,6,3,90,162
4_12-12-02.396,6,4,133,169
4_12-12-02.396,6,5,173,184
4_12-12-02.688,6,0,2,186
4_12-12-02.688,6,1,22,188
4_12-12-02.688,6,2,25,154
4_12-12-02.688,6,3,82,159
4_12-12-02.688,6,4,133,169
4_12-12-02.688,6,5,177,185
4_12-12-03.070,6,0,2,189
4_12-12-03.070,6,1,20,189
4_12-12-03.070,6,2,25,155
4_12-12-03.070,6,3,89,161
4_12-12-03.070,6,4,130,170
4_12-12-03.070,6,5,175,185
4_12-12-03.284,6,0,1,185
4_12-12-03.284,6,1,20,188
4_12-12-03.284,6,2,26,154
4_12-12-03.284,6,3,81,158
4_12-12-03.284,6,4,136,170
4_12-12-03.284,6,5,176,185
4_12-12-03.507,6,0,2,186
4_12-12-03.507,6,1,21,187
4_12-12-03.507,6,2,27,153
4_12-12-03.507,6,3,81,161
4_12-12-03.507,6,4,136,169
4_12-12-03.507,6,5,177,184
4_12-12-03.865,6,0,2,187
4_12-12-03.865,6,1,24,188
4_12-12-03.865,6,2,26,153
4_12-12-03.865,6,3,85,160
4_12-12-03.865,6,4,137,167
4_12-12-03.865,6,5,176,184
4_12-12-04.922,6,0,3,187
4_12-12-04.922,6,1,22,186
4_12-12-04.922,6,2,24,155
4_12-12-04.922,6,3,76,159
4_12-12-04.922,6,4,131,168
4_12-12-04.922,6,5,175,182
4_12-12-05.264,6,0,3,187
4_12-12-05.264,6,1,20,187
4_12-12-05.264,6,2,25,152
4_12-12-05.264,6,3,84,159
4_12-12-05.264,6,4,135,167
4_12-12-05.264,6,5,177,185
4_12-12-05.695,6,0,1,185
4_12-12-05.695,6,1,20,187
4_12-12-05.695,6,2,24,156
4_12-12-05.695,6,3,83,159
4_12-12-05.695,6,4,133,167
4_12-12-05.695,6,5,176,183
4_12-12-06.088,6,0,1,184
4_12-12-06.088,6,1,23,187
4_12-12-06.088,6,2,26,154
4_12-12-06.088,6,3,82,158
4_12-12-06.088,6,4,135,167
4_12-12-06.088,6,5,175,185
4_12-12-06.968,6,0,2,186
4_12-12-06.968,6,1,23,186
4_12-12-06.968,6,2,25,153
4_12-12-06.968,6,3,82,159
4_12-12-06.968,6,4,136,169
4_12-12-06.968,6,5,173,186
4_12-12-07.176,6,0,3,188
4_12-12-07.176,6,1,24,187
4_12-12-07.176,6,2,27,153
4_12-12-07.176,6,3,80,160
4_12-12-07.176,6,4,133,169
4_12-12-07.176,6,5,173,183
4_12-12-07.663,6,0,2,185
4_12-12-07.663,6,1,23,186
4_12-12-07.663,6,2,27,154
4_12-12-07.663,6,3,81,163
4_12-12-07.663,6,4,134,170
4_12-12-07.663,6,5,176,182
22_06-12-17.147,6,0,153,212
22_06-12-17.147,6,1,131,211
22_06-12-17.147,6,2,131,183
22_06-12-17.147,6,3,87,190
22_06-12-17.147,6,4,51,202
22_06-12-17.147,6,5,10,205
22_06-12-17.308,6,0,151,212
22_06-12-17.308,6,1,131,214
22_06-12-17.308,6,2,128,185
22_06-12-17.308,6,3,88,189
22_06-12-17.308,6,4,51,200
22_06-12-17.308,6,5,10,205
22_06-12-17.497,6,0,151,213
22_06-12-17.497,6,1,130,214
22_06-12-17.497,6,2,129,191
22_06-12-17.497,6,3,89,191
22_06-12-17.497,6,4,49,200
22_06-12-17.497,6,5,10,206
22_06-12-17.678,6,0,152,212
22_06-12-17.678,6,1,131,211
22_06-12-17.678,6,2,128,183
22_06-12-17.678,6,3,88,189
22_06-12-17.678,6,4,47,200
22_06-12-17.678,6,5,9,205
22_06-12-17.839,6,0,153,212
22_06-12-17.839,6,1,131,210
22_06-12-17.839,6,2,128,184
22_06-12-17.839,6,3,84,189
22_06-12-17.839,6,4,50,202
22_06-12-17.839,6,5,11,204
22_06-12-18.008,6,0,151,213
22_06-12-18.008,6,1,130,215
22_06-12-18.008,6,2,126,185
22_06-12-18.008,6,3,83,192
22_06-12-18.008,6,4,43,199
22_06-12-18.008,6,5,7,208
22_06-12-18.193,6,0,152,213
22_06-12-18.193,6,1,132,212
22_06-12-18.193,6,2,126,182
22_06-12-18.193,6,3,84,191
22_06-12-18.193,6,4,48,202
22_06-12-18.193,6,5,9,208
22_06-12-18.369,6,0,153,213
22_06-12-18.369,6,1,132,213
22_06-12-18.369,6,2,128,183
22_06-12-18.369,6,3,83,190
22_06-12-18.369,6,4,49,201
22_06-12-18.369,6,5,9,206
22_06-12-18.549,6,0,152,214
22_06-12-18.549,6,1,131,213
22_06-12-18.549,6,2,129,185
22_06-12-18.549,6,3,85,190
22_06-12-18.549,6,4,49,201
22_06-12-18.549,6,5,8,205
22_06-12-18.711,6,0,152,212
22_06-12-18.711,6,1,131,212
22_06-12-18.711,6,2,128,181
22_06-12-18.711,6,3,86,190
22_06-12-18.711,6,4,52,200
22_06-12-18.711,6,5,9,205
22_06-12-18.888,6,0,152,212
22_06-12-18.888,6,1,132,210
22_06-12-18.888,6,2,129,182
22_06-12-18.888,6,3,83,191
22_06-12-18.888,6,4,49,201
22_06-12-18.888,6,5,10,205
22_06-12-19.062,6,0,153,212
22_06-12-19.062,6,1,133,211
22_06-12-19.062,6,2,129,186
22_06-12-19.062,6,3,89,191
22_06-12-19.062,6,4,50,201
22_06-12-19.062,6,5,10,206
22_06-12-19.213,6,0,154,213
22_06-12-19.213,6,1,134,212
22_06-12-19.213,6,2,130,183
22_06-12-19.213,6,3,86,192
22_06-12-19.213,6,4,51,203
22_06-12-19.213,6,5,11,206
22_06-12-19.368,6,0,153,214
22_06-12-19.368,6,1,133,213
22_06-12-19.368,6,2,130,186
22_06-12-19.368,6,3,86,191
22_06-12-19.368,6,4,51,200
22_06-12-19.368,6,5,11,207
22_06-12-19.549,6,0,153,213
22_06-12-19.549,6,1,133,210
22_06-12-19.549,6,2,129,183
22_06-12-19.549,6,3,87,193
22_06-12-19.549,6,4,52,201
22_06-12-19.549,6,5,10,205
22_06-12-19.707,6,0,152,211
22_06-12-19.707,6,1,132,211
22_06-12-19.707,6,2,130,186
22_06-12-19.707,6,3,86,191
22_06-12-19.707,6,4,50,201
22_06-12-19.707,6,5,11,205
22_06-12-19.890,6,0,153,212
22_06-12-19.890,6,1,133,211
22_06-12-19.890,6,2,130,185
22_06-12-19.890,6,3,85,192
22_06-12-19.890,6,4,51,199
22_06-12-19.890,6,5,9,205
22_06-12-20.031,6,0,154,212
22_06-12-20.031,6,1,132,212
22_06-12-20.031,6,2,128,184
22_06-12-20.031,6,3,88,191
22_06-12-20.031,6,4,50,202
22_06-12-20.031,6,5,9,207
22_06-12-21.401,6,0,155,211
22_06-12-21.401,6,1,135,211
22_06-12-21.401,6,2,130,182
22_06-12-21.401,6,3,89,188
22_06-12-21.401,6,4,50,201
22_06-12-21.401,6,5,10,206
22_06-12-21.545,6,0,152,212
22_06-12-21.545,6,1,132,214
22_06-12-21.545,6,2,127,183
22_06-12-21.545,6,3,83,193
22_06-12-21.545,6,4,49,198
22_06-12-21.545,6,5,9,205
22_06-12-21.698,6,0,152,215
22_06-12-21.698,6,1,132,213
22_06-12-21.698,6,2,129,187
22_06-12-21.698,6,3,86,190
22_06-12-21.698,6,4,50,200
22_06-12-21.698,6,5,10,205
22_06-12-21.892,6,0,152,213
22_06-12-21.892,6,1,134,211
22_06-12-21.892,6,2,129,184
22_06-12-21.892,6,3,86,193
22_06-12-21.892,6,4,50,202
22_06-12-21.892,6,5,9,207
22_06-12-22.034,6,0,153,213
22_06-12-22.034,6,1,133,213
22_06-12-22.034,6,2,128,185
22_06-12-22.034,6,3,85,193
22_06-12-22.034,6,4,49,201
22_06-12-22.034,6,5,10,205
22_06-12-22.211,6,0,152,213
22_06-12-22.211,6,1,132,213
22_06-12-22.211,6,2,129,186
22_06-12-22.211,6,3,85,191
22_06-12-22.211,6,4,50,201
22_06-12-22.211,6,5,10,205
22_06-12-22.369,6,0,151,214
22_06-12-22.369,6,1,135,213
22_06-12-22.369,6,2,129,184
22_06-12-22.369,6,3,85,192
22_06-12-22.369,6,4,49,203
22_06-12-22.369,6,5,11,204
22_06-12-22.523,6,0,152,213
22_06-12-22.523,6,1,132,212
22_06-12-22.523,6,2,128,183
22_06-12-22.523,6,3,83,190
22_06-12-22.523,6,4,49,200
22_06-12-22.523,6,5,11,205
22_06-12-22.695,6,0,153,212
22_06-12-22.695,6,1,133,210
22_06-12-22.695,6,2,129,185
22_06-12-22.695,6,3,85,191
22_06-12-22.695,6,4,52,203
22_06-12-22.695,6,5,11,207
22_06-12-22.861,6,0,152,213
22_06-12-22.861,6,1,133,212
22_06-12-22.861,6,2,130,184
22_06-12-22.861,6,3,85,193
22_06-12-22.861,6,4,49,202
22_06-12-22.861,6,5,10,206
22_06-12-23.051,6,0,151,214
22_06-12-23.051,6,1,132,212
22_06-12-23.051,6,2,129,185
22_06-12-23.051,6,3,86,191
22_06-12-23.051,6,4,52,203
22_06-12-23.051,6,5,12,205
22_06-12-23.189,6,0,153,212
22_06-12-23.189,6,1,131,211
22_06-12-23.189,6,2,129,181
22_06-12-23.189,6,3,84,188
22_06-12-23.189,6,4,50,201
22_06-12-23.189,6,5,11,206
22_06-12-23.371,6,0,155,214
22_06-12-23.371,6,1,133,213
22_06-12-23.371,6,2,129,184
22_06-12-23.371,6,3,86,191
22_06-12-23.371,6,4,51,203
22_06-12-23.371,6,5,10,205
22_06-12-23.529,6,0,153,213
22_06-12-23.529,6,1,132,212
22_06-12-23.529,6,2,128,186
22_06-12-23.529,6,3,87,191
22_06-12-23.529,6,4,54,201
22_06-12-23.529,6,5,11,208
22_06-12-23.748,6,0,153,213
22_06-12-23.748,6,1,134,212
22_06-12-23.748,6,2,129,183
22_06-12-23.748,6,3,86,193
22_06-12-23.748,6,4,50,202
22_06-12-23.748,6,5,13,203
22_06-12-23.896,6,0,154,212
22_06-12-23.896,6,1,134,212
22_06-12-23.896,6,2,131,185
22_06-12-23.896,6,3,87,192
22_06-12-23.896,6,4,49,199
22_06-12-23.896,6,5,10,204
22_06-12-25.385,6,0,154,212
22_06-12-25.385,6,1,133,212
22_06-12-25.385,6,2,129,184
22_06-12-25.385,6,3,90,186
22_06-12-25.385,6,4,51,199
22_06-12-25.385,6,5,9,205
22_06-12-25.559,6,0,155,213
22_06-12-25.559,6,1,135,211
22_06-12-25.559,6,2,130,181
22_06-12-25.559,6,3,89,188
22_06-12-25.559,6,4,49,197
22_06-12-25.559,6,5,8,203
22_06-12-25.719,6,0,153,213
22_06-12-25.719,6,1,133,212
22_06-12-25.719,6,2,130,181
22_06-12-25.719,6,3,86,190
22_06-12-25.719,6,4,52,199
22_06-12-25.719,6,5,9,203
22_06-12-25.910,6,0,153,214
22_06-12-25.910,6,1,131,214
22_06-12-25.910,6,2,129,185
22_06-12-25.910,6,3,88,191
22_06-12-25.910,6,4,50,200
22_06-12-25.910,6,5,10,203
22_06-12-26.079,6,0,154,213
22_06-12-26.079,6,1,134,212
22_06-12-26.079,6,2,131,183
22_06-12-26.079,6,3,88,192
22_06-12-26.079,6,4,49,199
22_06-12-26.079,6,5,7,203
22_06-12-26.230,6,0,152,213
22_06-12-26.230,6,1,134,213
22_06-12-26.230,6,2,130,183
22_06-12-26.230,6,3,89,190
22_06-12-26.230,6,4,49,199
22_06-12-26.230,6,5,8,203
22_06-12-35.912,6,0,153,215
22_06-12-35.912,6,1,135,212
22_06-12-35.912,6,2,130,183
22_06-12-35.912,6,3,90,186
22_06-12-35.912,6,4,54,198
22_06-12-35.912,6,5,13,204
22_06-12-36.102,6,0,155,214
22_06-12-36.102,6,1,135,213
22_06-12-36.102,6,2,132,183
22_06-12-36.102,6,3,91,184
22_06-12-36.102,6,4,52,198
22_06-12-36.102,6,5,12,203
22_06-12-36.286,6,0,156,213
22_06-12-36.286,6,1,136,213
22_06-12-36.286,6,2,132,184
22_06-12-36.286,6,3,88,185
22_06-12-36.286,6,4,55,197
22_06-12-36.286,6,5,13,203
22_06-12-36.451,6,0,154,212
22_06-12-36.451,6,1,136,211
22_06-12-36.451,6,2,132,183
22_06-12-36.451,6,3,89,186
22_06-12-36.451,6,4,52,197
22_06-12-36.451,6,5,14,205
22_06-12-36.625,6,0,154,214
22_06-12-36.625,6,1,135,213
22_06-12-36.625,6,2,130,184
22_06-12-36.625,6,3,86,182
22_06-12-36.625,6,4,52,194
22_06-12-36.625,6,5,16,202
23_06-18-21.370,6,0,34,214
23_06-18-21.370,6,1,56,213
23_06-18-21.370,6,2,59,181
23_06-18-21.370,6,3,104,184
23_06-18-21.370,6,4,137,195
23_06-18-21.370,6,5,173,208
23_06-18-21.537,6,0,34,213
23_06-18-21.537,6,1,56,213
23_06-18-21.537,6,2,59,183
23_06-18-21.537,6,3,100,185
23_06-18-21.537,6,4,134,199
23_06-18-21.537,6,5,171,206
23_06-18-22.691,6,0,33,212
23_06-18-22.691,6,1,55,213
23_06-18-22.691,6,2,60,182
23_06-18-22.691,6,3,100,189
23_06-18-22.691,6,4,139,198
23_06-18-22.691,6,5,171,208
23_06-18-22.851,6,0,35,214
23_06-18-22.851,6,1,56,214
23_06-18-22.851,6,2,59,182
23_06-18-22.851,6,3,99,188
23_06-18-22.851,6,4,136,198
23_06-18-22.851,6,5,171,206
23_06-18-23.012,6,0,36,213
23_06-18-23.012,6,1,56,215
23_06-18-23.012,6,2,58,186
23_06-18-23.012,6,3,96,187
23_06-18-23.012,6,4,134,197
23_06-18-23.012,6,5,171,208
23_06-18-23.178,6,0,35,214
23_06-18-23.178,6,1,57,212
23_06-18-23.178,6,2,60,180
23_06-18-23.178,6,3,104,185
23_06-18-23.178,6,4,137,195
23_06-18-23.178,6,5,171,207
23_06-18-23.339,6,0,36,213
23_06-18-23.339,6,1,57,214
23_06-18-23.339,6,2,60,183
23_06-18-23.339,6,3,103,188
23_06-18-23.339,6,4,134,198
23_06-18-23.339,6,5,171,209
23_06-18-23.500,6,0,32,212
23_06-18-23.500,6,1,55,213
23_06-18-23.500,6,2,59,185
23_06-18-23.500,6,3,103,188
23_06-18-23.500,6,4,136,196
23_06-18-23.500,6,5,172,208
23_06-18-23.673,6,0,35,211
23_06-18-23.673,6,1,57,213
23_06-18-23.673,6,2,60,185
23_06-18-23.673,6,3,103,189
23_06-18-23.673,6,4,135,198
23_06-18-23.673,6,5,172,209
23_06-18-23.871,6,0,34,211
23_06-18-23.871,6,1,57,212
23_06-18-23.871,6,2,59,183
23_06-18-23.871,6,3,102,186
23_06-18-23.871,6,4,137,198
23_06-18-23.871,6,5,171,210
23_06-18-24.378,6,0,35,215
23_06-18-24.378,6,1,57,214
23_06-18-24.378,6,2,62,184
23_06-18-24.378,6,3,100,186
23_06-18-24.378,6,4,135,196
23_06-18-24.378,6,5,172,207
23_06-18-24.574,6,0,35,213
23_06-18-24.574,6,1,56,215
23_06-18-24.574,6,2,61,181
23_06-18-24.574,6,3,108,185
23_06-18-24.574,6,4,142,195
23_06-18-24.574,6,5,175,208
23_06-18-24.774,6,0,36,214
23_06-18-24.774,6,1,56,214
23_06-18-24.774,6,2,61,184
23_06-18-24.774,6,3,102,186
23_06-18-24.774,6,4,131,196
23_06-18-24.774,6,5,172,208
23_06-18-24.918,6,0,35,214
23_06-18-24.918,6,1,56,213
23_06-18-24.918,6,2,59,186
23_06-18-24.918,6,3,102,185
23_06-18-24.918,6,4,130,196
23_06-18-24.918,6,5,172,207
23_06-18-25.106,6,0,34,211
23_06-18-25.106,6,1,57,211
23_06-18-25.106,6,2,60,184
23_06-18-25.106,6,3,100,182
23_06-18-25.106,6,4,134,198
23_06-18-25.106,6,5,170,206
23_06-18-25.254,6,0,34,214
23_06-18-25.254,6,1,57,214
23_06-18-25.254,6,2,60,180
23_06-18-25.254,6,3,107,187
23_06-18-25.254,6,4,139,195
23_06-18-25.254,6,5,172,208
23_06-18-25.751,6,0,36,213
23_06-18-25.751,6,1,57,213
23_06-18-25.751,6,2,60,184
23_06-18-25.751,6,3,100,184
23_06-18-25.751,6,4,137,198
23_06-18-25.751,6,5,172,208
23_06-18-25.902,6,0,34,213
23_06-18-25.902,6,1,55,213
23_06-18-25.902,6,2,60,182
23_06-18-25.902,6,3,103,184
23_06-18-25.902,6,4,137,197
23_06-18-25.902,6,5,172,205
23_06-18-29.824,6,0,34,213
23_06-18-29.824,6,1,56,212
23_06-18-29.824,6,2,60,183
23_06-18-29.824,6,3,101,185
23_06-18-29.824,6,4,137,196
23_06-18-29.824,6,5,175,207
23_06-18-30.009,6,0,35,214
23_06-18-30.009,6,1,56,214
23_06-18-30.009,6,2,59,185
23_06-18-30.009,6,3,103,186
23_06-18-30.009,6,4,133,197
23_06-18-30.009,6,5,171,208
23_06-18-30.171,6,0,35,213
23_06-18-30.171,6,1,56,213
23_06-18-30.171,6,2,60,183
23_06-18-30.171,6,3,101,189
23_06-18-30.171,6,4,133,198
23_06-18-30.171,6,5,172,208
23_06-18-30.331,6,0,34,212
23_06-18-30.331,6,1,56,212
23_06-18-30.331,6,2,60,185
23_06-18-30.331,6,3,101,189
23_06-18-30.331,6,4,133,197
23_06-18-30.331,6,5,173,209
23_06-18-34.002,6,0,32,212
23_06-18-34.002,6,1,56,213
23_06-18-34.002,6,2,56,184
23_06-18-34.002,6,3,95,190
23_06-18-34.002,6,4,129,203
23_06-18-34.002,6,5,168,208
23_06-18-45.369,6,0,34,213
23_06-18-45.369,6,1,56,213
23_06-18-45.369,6,2,58,185
23_06-18-45.369,6,3,101,191
23_06-18-45.369,6,4,131,197
23_06-18-45.369,6,5,167,207
23_06-18-45.891,6,0,34,212
23_06-18-45.891,6,1,56,209
23_06-18-45.891,6,2,58,184
23_06-18-45.891,6,3,98,191
23_06-18-45.891,6,4,130,199
23_06-18-45.891,6,5,166,208
23_06-18-46.048,6,0,31,213
23_06-18-46.048,6,1,55,211
23_06-18-46.048,6,2,57,185
23_06-18-46.048,6,3,98,194
23_06-18-46.048,6,4,133,199
23_06-18-46.048,6,5,167,207
23_06-18-46.356,6,0,30,212
23_06-18-46.356,6,1,54,212
23_06-18-46.356,6,2,58,185
23_06-18-46.356,6,3,97,197
23_06-18-46.356,6,4,130,200
23_06-18-46.356,6,5,166,206
23_06-18-46.544,6,0,29,214
23_06-18-46.544,6,1,56,213
23_06-18-46.544,6,2,56,185
23_06-18-46.544,6,3,94,192
23_06-18-46.544,6,4,135,199
23_06-18-46.544,6,5,168,208
23_06-18-53.519,6,0,23,215
23_06-18-53.519,6,1,45,214
23_06-18-53.519,6,2,47,182
23_06-18-53.519,6,3,92,186
23_06-18-53.519,6,4,129,198
23_06-18-53.519,6,5,174,206
23_06-18-57.231,6,0,19,215
23_06-18-57.231,6,1,39,213
23_06-18-57.231,6,2,42,183
23_06-18-57.231,6,3,88,190
23_06-18-57.231,6,4,123,198
23_06-18-57.231,6,5,168,208
24_16-04-40.588,6,0,26,210
24_16-04-40.588,6,1,48,209
24_16-04-40.588,6,2,44,185
24_16-04-40.588,6,3,88,177
24_16-04-40.588,6,4,123,193
24_16-04-40.588,6,5,160,198
24_16-04-40.989,6,0,27,210
24_16-04-40.989,6,1,48,210
24_16-04-40.989,6,2,48,180
24_16-04-40.989,6,3,86,185
24_16-04-40.989,6,4,121,194
24_16-04-40.989,6,5,156,200
24_16-04-41.151,6,0,28,212
24_16-04-41.151,6,1,51,209
24_16-04-41.151,6,2,49,177
24_16-04-41.151,6,3,85,186
24_16-04-41.151,6,4,127,198
24_16-04-41.151,6,5,161,199
24_16-04-41.330,6,0,29,210
24_16-04-41.330,6,1,51,207
24_16-04-41.330,6,2,47,180
24_16-04-41.330,6,3,88,185
24_16-04-41.330,6,4,126,196
24_16-04-41.330,6,5,163,198
24_16-04-41.492,6,0,26,210
24_16-04-41.492,6,1,50,208
24_16-04-41.492,6,2,47,180
24_16-04-41.492,6,3,88,183
24_16-04-41.492,6,4,128,196
24_16-04-41.492,6,5,169,202
24_16-04-41.643,6,0,27,211
24_16-04-41.643,6,1,50,209
24_16-04-41.643,6,2,46,184
24_16-04-41.643,6,3,87,186
24_16-04-41.643,6,4,123,197
24_16-04-41.643,6,5,173,204
24_16-04-41.817,6,0,29,211
24_16-04-41.817,6,1,49,209
24_16-04-41.817,6,2,46,183
24_16-04-41.817,6,3,88,182
24_16-04-41.817,6,4,126,195
24_16-04-41.817,6,5,172,205
24_16-04-41.994,6,0,26,212
24_16-04-41.994,6,1,47,210
24_16-04-41.994,6,2,46,182
24_16-04-41.994,6,3,86,185
24_16-04-41.994,6,4,121,197
24_16-04-41.994,6,5,171,204
24_16-04-42.192,6,0,28,211
24_16-04-42.192,6,1,48,210
24_16-04-42.192,6,2,46,184
24_16-04-42.192,6,3,90,182
24_16-04-42.192,6,4,130,198
24_16-04-42.192,6,5,175,204
24_16-04-42.510,6,0,27,209
24_16-04-42.510,6,1,48,209
24_16-04-42.510,6,2,45,184
24_16-04-42.510,6,3,87,186
24_16-04-42.510,6,4,130,198
24_16-04-42.510,6,5,173,203
24_16-04-42.672,6,0,28,210
24_16-04-42.672,6,1,48,209
24_16-04-42.672,6,2,48,184
24_16-04-42.672,6,3,88,185
24_16-04-42.672,6,4,120,196
24_16-04-42.672,6,5,173,204
24_16-04-42.896,6,0,29,211
24_16-04-42.896,6,1,49,209
24_16-04-42.896,6,2,47,182
24_16-04-42.896,6,3,87,184
24_16-04-42.896,6,4,124,195
24_16-04-42.896,6,5,173,204
24_16-04-43.047,6,0,27,210
24_16-04-43.047,6,1,49,209
24_16-04-43.047,6,2,48,182
24_16-04-43.047,6,3,92,185
24_16-04-43.047,6,4,131,197
24_16-04-43.047,6,5,174,203
24_16-04-43.214,6,0,28,211
24_16-04-43.214,6,1,49,211
24_16-04-43.214,6,2,46,182
24_16-04-43.214,6,3,86,182
24_16-04-43.214,6,4,130,198
24_16-04-43.214,6,5,173,206
24_16-04-43.382,6,0,26,211
24_16-04-43.382,6,1,47,210
24_16-04-43.382,6,2,47,183
24_16-04-43.382,6,3,91,181
24_16-04-43.382,6,4,126,196
24_16-04-43.382,6,5,173,206
24_16-04-43.540,6,0,29,211
24_16-04-43.540,6,1,49,210
24_16-04-43.540,6,2,47,181
24_16-04-43.540,6,3,86,182
24_16-04-43.540,6,4,127,194
24_16-04-43.540,6,5,173,203
24_16-04-43.708,6,0,26,211
24_16-04-43.708,6,1,50,210
24_16-04-43.708,6,2,46,183
24_16-04-43.708,6,3,86,184
24_16-04-43.708,6,4,123,194
24_16-04-43.708,6,5,172,201
24_16-04-43.993,6,0,28,212
24_16-04-43.993,6,1,49,210
24_16-04-43.993,6,2,46,182
24_16-04-43.993,6,3,88,183
24_16-04-43.993,6,4,126,196
24_16-04-43.993,6,5,174,204
24_16-04-44.236,6,0,28,211
24_16-04-44.236,6,1,49,209
24_16-04-44.236,6,2,47,182
24_16-04-44.236,6,3,92,183
24_16-04-44.236,6,4,129,198
24_16-04-44.236,6,5,173,205
24_16-04-44.407,6,0,25,212
24_16-04-44.407,6,1,47,211
24_16-04-44.407,6,2,48,181
24_16-04-44.407,6,3,89,183
24_16-04-44.407,6,4,129,198
24_16-04-44.407,6,5,174,203
24_16-04-44.579,6,0,28,210
24_16-04-44.579,6,1,49,208
24_16-04-44.579,6,2,47,183
24_16-04-44.579,6,3,88,185
24_16-04-44.579,6,4,127,197
24_16-04-44.579,6,5,172,204
24_16-04-44.777,6,0,26,211
24_16-04-44.777,6,1,47,208
24_16-04-44.777,6,2,47,182
24_16-04-44.777,6,3,88,184
24_16-04-44.777,6,4,132,199
24_16-04-44.777,6,5,175,204
24_16-04-44.973,6,0,26,210
24_16-04-44.973,6,1,48,209
24_16-04-44.973,6,2,47,184
24_16-04-44.973,6,3,90,181
24_16-04-44.973,6,4,129,198
24_16-04-44.973,6,5,172,205
24_16-04-45.155,6,0,28,211
24_16-04-45.155,6,1,47,209
24_16-04-45.155,6,2,47,182
24_16-04-45.155,6,3,87,184
24_16-04-45.155,6,4,130,198
24_16-04-45.155,6,5,175,204
24_16-04-45.301,6,0,30,211
24_16-04-45.301,6,1,48,209
24_16-04-45.301,6,2,47,180
24_16-04-45.301,6,3,88,180
24_16-04-45.301,6,4,127,197
24_16-04-45.301,6,5,174,204
24_16-04-45.823,6,0,26,210
24_16-04-45.823,6,1,48,211
24_16-04-45.823,6,2,46,184
24_16-04-45.823,6,3,90,186
24_16-04-45.823,6,4,130,200
24_16-04-45.823,6,5,175,204
24_16-04-45.979,6,0,28,210
24_16-04-45.979,6,1,47,209
24_16-04-45.979,6,2,46,184
24_16-04-45.979,6,3,90,184
24_16-04-45.979,6,4,131,199
24_16-04-45.979,6,5,176,206
24_16-04-46.141,6,0,28,210
24_16-04-46.141,6,1,48,208
24_16-04-46.141,6,2,46,184
24_16-04-46.141,6,3,90,180
24_16-04-46.141,6,4,129,196
24_16-04-46.141,6,5,176,206
28_07-30-22.699,6,0,150,208
28_07-30-22.699,6,1,134,208
28_07-30-22.699,6,2,132,183
28_07-30-22.699,6,3,93,180
28_07-30-22.699,6,4,65,192
28_07-30-22.699,6,5,32,199
28_07-30-22.959,6,0,150,208
28_07-30-22.959,6,1,134,208
28_07-30-22.959,6,2,130,186
28_07-30-22.959,6,3,94,181
28_07-30-22.959,6,4,66,189
28_07-30-22.959,6,5,32,199
28_07-30-23.169,6,0,150,208
28_07-30-23.169,6,1,132,208
28_07-30-23.169,6,2,129,185
28_07-30-23.169,6,3,96,177
28_07-30-23.169,6,4,66,189
28_07-30-23.169,6,5,35,197
28_07-30-23.399,6,0,151,210
28_07-30-23.399,6,1,135,207
28_07-30-23.399,6,2,132,185
28_07-30-23.399,6,3,96,181
28_07-30-23.399,6,4,67,192
28_07-30-23.399,6,5,36,199
28_07-30-23.609,6,0,149,210
28_07-30-23.609,6,1,133,206
28_07-30-23.609,6,2,131,184
28_07-30-23.609,6,3,96,182
28_07-30-23.609,6,4,64,191
28_07-30-23.609,6,5,36,197
28_07-30-23.839,6,0,150,206
28_07-30-23.839,6,1,134,206
28_07-30-23.839,6,2,130,185
28_07-30-23.839,6,3,98,183
28_07-30-23.839,6,4,68,192
28_07-30-23.839,6,5,36,197
28_07-30-24.069,6,0,150,208
28_07-30-24.069,6,1,134,206
28_07-30-24.069,6,2,131,184
28_07-30-24.069,6,3,96,186
28_07-30-24.069,6,4,67,193
28_07-30-24.069,6,5,34,197
28_07-30-24.309,6,0,151,208
28_07-30-24.309,6,1,132,207
28_07-30-24.309,6,2,131,184
28_07-30-24.309,6,3,94,185
28_07-30-24.309,6,4,68,191
28_07-30-24.309,6,5,34,198
28_07-30-24.529,6,0,150,208
28_07-30-24.529,6,1,134,208
28_07-30-24.529,6,2,132,183
28_07-30-24.529,6,3,96,184
28_07-30-24.529,6,4,66,191
28_07-30-24.529,6,5,35,198
28_07-30-24.759,6,0,150,208
28_07-30-24.759,6,1,133,206
28_07-30-24.759,6,2,131,182
28_07-30-24.759,6,3,94,184
28_07-30-24.759,6,4,67,190
28_07-30-24.759,6,5,35,198
28_07-30-24.979,6,0,150,208
28_07-30-24.979,6,1,131,206
28_07-30-24.979,6,2,131,183
28_07-30-24.979,6,3,94,183
28_07-30-24.979,6,4,65,191
28_07-30-24.979,6,5,36,198
28_07-30-25.649,6,0,150,208
28_07-30-25.649,6,1,132,207
28_07-30-25.649,6,2,130,182
28_07-30-25.649,6,3,93,184
